propinsi_code,propinsi_name,airport_code,airport_name,year,pesawat_dtg,pesawat_brk,pesawat_total,penumpang_dtg,penumpang_brk,penumpang_total,penumpang_tra,bagasi_dtg,bagasi_brk,bagasi_total,barang_dtg,barang_brk,barang_total,pos_dtg,pos_brk,pos_total,keterangan
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (DOM),2020,1.809,1.813,3.622,157.995,165.534,323.529,532,904.353,832.514,1.736.867,4.553.460,778.885,5.332.345,0,134,134,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (DOM),2021,1.951,1.955,3.906,154.921,163.993,318.914,986,1.152.615,1.149.999,2.302.614,6.444.538,968.474,7.413.012,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (DOM),2022,3.14,3.147,6.287,205.223,209.629,414.852,17,1.832.037,1.676.924,3.508.961,5.821.631,1.191.904,7.013.535,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (DOM),2023,2.472,2.466,4.938,265.205,279.654,544.859,56,2.200.202,1.957.936,4.158.138,3.539.344,1.122.310,4.661.654,0,213,213,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (DOM),2024,3.446,3.504,6.95,291.961,327.289,619.25,54,2.624.464,2.394.260,5.018.724,6.526.733,1.551.219,8.077.952,239,4.932,5.171,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (INT),2020,293,289,582,27.505,26.096,53.601,3.727,290.995,195.384,486.379,1.57,9.243,10.813,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (INT),2021,35,34,69,0,6,6,1.379,0,0,0,0,24.537,24.537,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (INT),2022,107,91,198,8.295,8.926,17.221,0,128.516,103.887,232.403,68,0,68,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (INT),2023,645,647,1.292,66.208,76.846,143.054,0,698.721,549.654,1.248.375,2.6,11.868,14.468,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,A,SULTAN ISKANDAR MUDA - BANDA ACEH (INT),2024,889,880,1.769,99.542,109.063,208.605,0,1.256.834,840.309,2.097.143,8.51,27.788,36.298,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,B,CUT NYAK DHIEN - NAGAN RAYA,2020,123,123,246,5.557,5.055,10.612,0,20.548,12.117,32.665,3.3,574,3.874,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,B,CUT NYAK DHIEN - NAGAN RAYA,2021,18,18,36,847,855,1.702,0,4.638,3.868,8.506,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,B,CUT NYAK DHIEN - NAGAN RAYA,2022,126,126,252,6.537,7.079,13.616,0,40.987,38.073,79.06,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,B,CUT NYAK DHIEN - NAGAN RAYA,2023,163,166,329,7.316,7.872,15.188,0,42.123,44.857,86.98,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,B,CUT NYAK DHIEN - NAGAN RAYA,2024,58,59,117,2.257,2.046,4.303,105,10.967,10.287,21.254,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,C,MALIKUSSALEH - LHOK SEUMAWE,2020,221,216,437,9.503,9.092,18.595,1.901,49.268,40.83,90.098,6.423,21.436,27.859,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,C,MALIKUSSALEH - LHOK SEUMAWE,2021,125,124,249,6.012,6.418,12.43,0,39.027,37.423,76.45,17.634,20.894,38.528,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,C,MALIKUSSALEH - LHOK SEUMAWE,2022,266,265,531,15.18,14.326,29.506,3.743,110.127,106.349,216.476,11.515,6.882,18.397,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,C,MALIKUSSALEH - LHOK SEUMAWE,2023,335,329,664,18.449,16.02,34.469,2,129.804,106.49,236.294,6.251,656,6.907,0,3,3,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,C,MALIKUSSALEH - LHOK SEUMAWE,2024,368,368,736,12.844,10.154,22.998,0,85.082,63.033,148.115,6.49,80,6.57,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,D,LASIKIN - SINABANG,2020,266,266,532,6.747,6.901,13.648,0,25.071,20.362,45.433,3.623,6.08,9.703,5,8,13,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,D,LASIKIN - SINABANG,2021,314,315,629,4.383,4.654,9.037,0,20.835,13.538,34.373,56.257,26.674,82.931,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,D,LASIKIN - SINABANG,2022,437,437,874,6.72,7.227,13.947,0,39.875,17.292,57.167,49.642,40.59,90.232,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,D,LASIKIN - SINABANG,2023,257,240,497,7.089,6.959,14.048,0,60.454,45.77,106.224,27.949,39.889,67.838,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,D,LASIKIN - SINABANG,2024,301,301,602,6.107,6.449,12.556,0,43.681,41.953,85.634,22.202,26.48,48.682,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,E,TEUKU CUT ALI - TAPAK TUAN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,E,TEUKU CUT ALI - TAPAK TUAN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,E,TEUKU CUT ALI - TAPAK TUAN,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,E,TEUKU CUT ALI - TAPAK TUAN,2023,49,49,98,111,198,309,0,579,1.147,1.726,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,E,TEUKU CUT ALI - TAPAK TUAN,2024,89,89,178,236,373,609,0,875,951,1.826,64,0,64,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,F,REMBELE - TAKENGON,2020,92,92,184,2.565,2.782,5.347,349,4.791,8.21,13.001,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,F,REMBELE - TAKENGON,2021,70,70,140,478,972,1.45,0,1.884,2.886,4.77,369,8.763,9.132,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,F,REMBELE - TAKENGON,2022,139,139,278,3.169,3.042,6.211,1.423,16.645,19.684,36.329,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,F,REMBELE - TAKENGON,2023,6,6,12,98,122,220,0,0,0,0,0,1.38,1.38,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,F,REMBELE - TAKENGON,2024,83,83,166,201,394,595,0,212,647,859,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,G,SYEKH HAMZAH FANSURY - SINGKIL,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,G,SYEKH HAMZAH FANSURY - SINGKIL,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,G,SYEKH HAMZAH FANSURY - SINGKIL,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,G,SYEKH HAMZAH FANSURY - SINGKIL,2023,1,1,2,9,0,9,0,86,0,86,10,0,10,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,G,SYEKH HAMZAH FANSURY - SINGKIL,2024,85,85,170,446,595,1.041,0,1.903,3.254,5.157,0,1,1,2,0,2,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,H,ALASLAUSER - KUTACANE,2020,44,45,89,175,254,429,0,1.302,1.675,2.977,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,H,ALASLAUSER - KUTACANE,2021,52,52,104,294,396,690,0,1.895,2.401,4.296,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,H,ALASLAUSER - KUTACANE,2022,109,109,218,848,1.064,1.912,0,5.795,6.163,11.958,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,H,ALASLAUSER - KUTACANE,2023,105,104,209,892,1.095,1.987,0,6.36,8.018,14.378,0,13,13,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,H,ALASLAUSER - KUTACANE,2024,88,88,176,792,986,1.778,0,2.633,3.642,6.275,0,0,0,0,3,3,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,I,KUALA BATU - BLANG PIDIE,2020,45,45,90,66,91,157,0,0,0,0,884,903,1.787,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,I,KUALA BATU - BLANG PIDIE,2021,52,52,104,73,137,210,0,433,746,1.179,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,I,KUALA BATU - BLANG PIDIE,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,I,KUALA BATU - BLANG PIDIE,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,I,KUALA BATU - BLANG PIDIE,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,J,BLANGKEJEN - GAYO LUWES,2020,91,91,182,164,223,387,0,2.25,2.852,5.102,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,J,BLANGKEJEN - GAYO LUWES,2021,98,97,195,203,265,468,0,3.607,3.923,7.53,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,J,BLANGKEJEN - GAYO LUWES,2022,51,51,102,180,221,401,0,1.487,1.662,3.149,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,J,BLANGKEJEN - GAYO LUWES,2023,51,51,102,308,402,710,0,1.987,2.322,4.309,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,J,BLANGKEJEN - GAYO LUWES,2024,260,250,510,1.534,1.511,3.045,406,4.72,3.509,8.229,1,1,2,0,2,2,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,K,MAIMUN SALEH - SABANG (DOM),2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,K,MAIMUN SALEH - SABANG (DOM),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,K,MAIMUN SALEH - SABANG (DOM),2022,7,7,14,323,325,648,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,K,MAIMUN SALEH - SABANG (DOM),2023,8,9,17,69,78,147,0,1.2,0,1.2,4.283,785,5.068,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,K,MAIMUN SALEH - SABANG (DOM),2024,74,72,146,204,481,685,0,441,1.176,1.617,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,L,MAIMUN SALEH - SABANG (INT),2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,L,MAIMUN SALEH - SABANG (INT),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,L,MAIMUN SALEH - SABANG (INT),2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,L,MAIMUN SALEH - SABANG (INT),2023,8,9,17,69,78,147,0,1.2,0,1.2,4.283,785,5.068,0,0,0,Data 12 Bln
1,PROPINSI DAERAH ISTIMEWA ACEH,L,MAIMUN SALEH - SABANG (INT),2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (DOM),2020,15.967,15.937,31.904,1.494.613,1.313.773,2.808.386,153.258,8.422.219,9.037.281,17.459.500,31.225.212,15.773.993,46.999.205,14.797,77.247,92.044,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (DOM),2021,15.188,15.563,57.647,1.379.359,1.380.092,2.759.451,275.316,9.284.287,12.101.957,21.386.244,38.105.001,18.058.716,56.163.717,51,21.042,21.093,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (DOM),2022,21.731,21.724,43.455,2.486.205,2.349.109,4.835.314,196.305,21.048.286,23.222.412,44.270.698,33.616.865,16.281.040,49.897.905,327,11.426,11.753,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (DOM),2023,21.824,21.805,43.629,2.739.922,2.540.202,5.280.124,239.936,22.582.164,24.188.826,46.770.990,29.674.441,16.241.070,45.915.511,1.458,14.988,16.446,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (DOM),2024,18.202,18.021,36.223,2.376.661,2.417.504,4.794.165,121.545,19.406.254,20.777.804,40.184.058,38.260.119,17.774.650,56.034.769,42,263,305,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (INT),2020,2.003,2.023,4.026,220.501,188.44,408.941,9.337,2.950.899,1.645.193,4.596.092,468.91,2.740.884,3.209.794,0,9.35,9.35,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (INT),2021,3.484,3.525,7.009,280.787,282.97,563.757,34.103,2.128.494,2.389.564,4.518.058,6.161.129,3.281.024,9.442.153,49,4.936,4.985,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (INT),2022,3.237,3.211,6.448,388.009,414.653,802.662,0,5.635.983,4.075.431,9.711.414,215.505,579.582,795.087,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (INT),2023,7.637,7.652,15.289,943.738,924.956,1.868.694,6,11.249.496,7.604.675,18.854.171,489.462,1.762.414,2.251.876,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,A,KUALANAMU - MEDAN (INT),2024,8.409,8.595,17.004,1.127.918,1.103.644,2.231.562,39,13.789.397,8.988.608,22.778.005,506.402,2.666.405,3.172.807,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,B,FERDINAND L. TOBING - SIBOLGA,2020,669,669,1.338,26.318,26.29,52.608,118,149.383,147.911,297.294,4.369,61.144,65.513,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,B,FERDINAND L. TOBING - SIBOLGA,2021,395,395,790,12.551,13.156,25.707,26,97.026,98.037,195.063,9.394,26.569,35.963,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,B,FERDINAND L. TOBING - SIBOLGA,2022,579,579,1.158,25.251,24.178,49.429,0,248.695,0,248.695,46.523,0,46.523,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,B,FERDINAND L. TOBING - SIBOLGA,2023,589,589,1.178,27.307,26.302,53.609,0,139.058,128.301,267.359,33.901,9.767,43.668,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,B,FERDINAND L. TOBING - SIBOLGA,2024,528,524,1.052,22.187,20.87,43.057,0,101.341,87.244,188.585,35.468,15.003,50.471,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,C,BINAKA - GUNUNG SITOLI,2020,1.879,1.879,3.758,79.342,80.398,159.74,1.08,377.322,265.835,643.157,950.676,53.645,1.004.321,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,C,BINAKA - GUNUNG SITOLI,2021,2.031,2.031,4.062,83.737,98.697,182.434,370,393.837,262.653,656.49,604.626,111.886,716.512,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,C,BINAKA - GUNUNG SITOLI,2022,2.215,2.176,4.391,99.384,115.978,215.362,0,521.538,507.593,1.029.131,348.912,112.461,461.373,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,C,BINAKA - GUNUNG SITOLI,2023,2.045,2.044,4.089,102.192,115.707,217.899,0,562.924,520.314,1.083.238,352.795,57.746,410.541,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,C,BINAKA - GUNUNG SITOLI,2024,1.68,1.681,3.361,88.007,92.468,180.475,0,440.933,409.239,850.172,332.902,94.688,427.59,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,D,AEK GODANG - PADANG SIDEMPUAN,2020,95,95,190,3.144,3.118,6.262,0,6.668,4.858,11.526,3.77,2.698,6.468,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,D,AEK GODANG - PADANG SIDEMPUAN,2021,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,D,AEK GODANG - PADANG SIDEMPUAN,2022,2,2,4,8,10,18,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,D,AEK GODANG - PADANG SIDEMPUAN,2023,3,3,6,76,79,155,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,D,AEK GODANG - PADANG SIDEMPUAN,2024,4,4,8,25,31,56,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,E,LASONDRE - PULAU-PULAU BATU,2020,327,327,654,1.769,2.096,3.865,3,17.536,16.666,34.202,528,12,540,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,E,LASONDRE - PULAU-PULAU BATU,2021,334,335,669,2.175,2.612,4.787,0,18.887,19.654,38.541,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,E,LASONDRE - PULAU-PULAU BATU,2022,424,424,848,3.672,4.008,7.68,0,45.515,40.761,86.276,1.866,0,1.866,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,E,LASONDRE - PULAU-PULAU BATU,2023,523,517,1.04,4.511,4.758,9.269,0,59.739,58.942,118.681,16.754,858,17.612,35,0,35,Data 12 Bln
2,PROPINSI SUMATERA UTARA,E,LASONDRE - PULAU-PULAU BATU,2024,536,532,1.068,4.136,4.247,8.383,0,42.046,39.577,81.623,10.819,552,11.371,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (DOMESTIK),2020,930,930,1.86,89.622,87.116,176.738,0,722.357,748.489,1.470.846,409.476,198.915,608.391,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (DOMESTIK),2021,1.095,1.095,2.19,99.828,105.618,205.446,0,903.491,1.107.799,2.011.290,1.768.024,675.451,2.443.475,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (DOMESTIK),2022,1.191,1.191,2.382,152.887,147.64,300.527,2,1.413.074,1.493.181,2.906.255,1.912.251,1.039.217,2.951.468,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (DOMESTIK),2023,1.655,1.655,3.31,224.836,223.305,448.141,1,2.102.959,2.214.195,4.317.154,2.419.381,1.102.205,3.521.586,1,0,1,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (DOMESTIK),2024,1.669,1.668,3.337,246.764,249.771,496.535,34,2.381.777,2.546.856,4.928.633,1.799.278,1.330.154,3.129.432,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (INTERNASIONAL),2020,34,34,68,2.975,2.873,5.848,0,14.85,13.54,28.39,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (INTERNASIONAL),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (INTERNASIONAL),2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (INTERNASIONAL),2023,2,2,4,15,0,15,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,F,SILANGIT - SIBORONG-BORONG (INTERNASIONAL),2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,G,SIBISA - KAB. TOBA,2020,41,41,82,77,95,172,0,296,671,967,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,G,SIBISA - KAB. TOBA,2021,53,53,106,290,329,619,0,1.482,2.063,3.545,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,G,SIBISA - KAB. TOBA,2022,51,51,102,471,419,890,0,2.936,2.931,5.867,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,G,SIBISA - KAB. TOBA,2023,52,52,104,427,483,910,11,2.498,3.75,6.248,0,0,0,0,0,0,Data 12 Bln
2,PROPINSI SUMATERA UTARA,G,SIBISA - KAB. TOBA,2024,104,104,208,1.023,1.022,2.045,0,2.713,3.086,5.799,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (DOM),2020,5.896,5.885,11.781,622.362,581.037,1.203.399,5.602,3.440.205,3.248.823,6.689.028,7.391.411,3.651.347,11.042.758,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (DOM),2021,5.17,5.137,10.307,532.492,541.822,1.074.314,0,0,0,0,6.417.305,3.633.812,10.051.117,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (DOM),2022,7.115,7.112,14.227,918.164,945.056,1.863.220,477,7.977.220,8.437.649,16.414.869,5.352.086,3.079.918,8.432.004,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (DOM),2023,7.85,7.836,15.686,1.044.639,1.058.021,2.102.660,102,8.807.532,9.290.337,18.097.869,5.475.279,2.886.442,8.361.721,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (DOM),2024,7.566,7.556,15.122,1.001.317,1.014.114,2.015.431,1.146,8.643.107,10.318.130,18.961.237,7.334.783,3.130.847,10.465.630,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (INT),2020,252,253,505,32.625,30.09,62.715,0,357.753,239.898,597.651,0,144.403,144.403,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (INT),2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (INT),2022,109,110,219,11.74,12.052,23.792,0,180.387,144.105,324.492,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (INT),2023,1.125,1.133,2.258,146.976,150.695,297.671,2,1.784.829,1.519.617,3.304.446,3.16,11.333,14.493,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,A,MINANGKABAU - PADANG (INT),2024,1.48,1.489,2.969,221.779,223.388,445.167,0,2.627.116,1.939.735,4.566.851,11.368,48.311,59.679,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,B,ROKOT - SIPORA,2020,41,41,82,91,92,183,0,301,374,675,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,B,ROKOT - SIPORA,2021,122,122,244,447,623,1.07,0,2.222,2.823,5.045,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,B,ROKOT - SIPORA,2022,108,110,218,587,763,1.35,0,2.948,3.548,6.496,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,B,ROKOT - SIPORA,2023,125,129,254,896,1.142,2.038,0,5.365,6.097,11.462,0,0,0,0,0,0,Data 12 Bln
3,PROPINSI SUMATERA BARAT,B,ROKOT - SIPORA,2024,137,136,273,1.081,1.235,2.316,0,6.475,5.866,12.341,0,5,5,0,0,0,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (DOM),2020,7.208,7.226,14.434,687.676,655.501,1.343.177,7.982,3.658.434,3.159.377,6.817.811,12.432.224,4.663.833,17.096.057,5.013,50.141,55.154,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (DOM),2021,6.341,6.336,12.677,598.295,604.874,1.203.169,2.737,4.059.228,5.415.660,9.474.888,9.133.978,5.315.992,14.449.970,0,61.744,61.744,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (DOM),2022,8.761,8.756,17.517,1.089.765,1.109.731,2.199.496,3.034,8.732.161,8.017.415,16.749.576,9.511.740,4.636.142,14.147.882,0,64.568,64.568,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (DOM),2023,9.97,9.979,19.949,1.202.105,1.207.666,2.409.771,1,9.388.888,8.418.953,17.807.841,11.778.326,5.223.788,17.002.114,326,94.131,94.457,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (DOM),2024,9.519,9.521,19.04,1.228.762,1.245.780,2.474.542,1.117,9.697.583,9.105.397,18.802.980,14.033.116,6.246.012,20.279.128,657,78.939,79.596,Data 12 Bln
4,PROPINSI R I A U,A,SULTAN SYARIF KASIM II - PEKANBARU (INT),2020,487,483,970,36.05,33.241,69.291,3,386.225,199.31,585.535,8.162,84.953,93.115,0,0,0,Data 12 Bln
